Customer ID,Recency,Frequency,Monetary,Churn,Churn_Prob,CLV,Segment
15211,1,1,383.07,0,0.509454944029763,383.07,Low Value - High Risk
15212,12,1,106.47999999999999,0,0.5109966184217413,106.47999999999999,Low Value - High Risk
15215,29,4,1687.49,0,0.24744975723427942,6749.96,High Value - Low Risk
15216,254,1,389.49,1,0.5094191575888254,389.49,Low Value - High Risk
15217,199,1,426.24,1,0.5092143034515713,426.24,Low Value - High Risk
15218,25,11,5711.94,0,0.021506324111646966,62831.34,High Value - Low Risk
15219,284,1,379.7,1,0.5094737290853885,379.7,Low Value - High Risk
15221,2,4,2062.2,0,0.24589666312782887,8248.8,High Value - Low Risk
15222,108,10,2965.91,1,0.032838800239103516,29659.1,High Value - Low Risk
15223,245,3,662.2,1,0.32833437773473817,1986.6000000000001,High Value - Low Risk
15224,148,3,549.28,1,0.32889005949516115,1647.84,Low Value - Low Risk
15227,32,4,1269.0900000000001,0,0.24919170066190685,5076.360000000001,High Value - Low Risk
15228,64,2,2193.56,0,0.40703853710990673,4387.12,High Value - Low Risk
15229,222,1,160.5,1,0.5106955339348629,160.5,Low Value - High Risk
15231,257,1,250.26,1,0.5101952328466715,250.26,Low Value - High Risk
15233,37,1,59.4,0,0.5112590158033067,59.4,Low Value - High Risk
15235,5,6,690.3,0,0.1373656531206233,4141.799999999999,High Value - Low Risk
15240,10,7,2753.41,0,0.09474522337542458,19273.87,High Value - Low Risk
15241,66,3,1293.72,0,0.32523554063881355,3881.16,High Value - Low Risk
15242,58,1,302.03999999999996,0,0.509906613974772,302.03999999999996,Low Value - High Risk
15243,71,1,610.6,0,0.5081865871535741,610.6,Low Value - High Risk
15244,302,1,280.51,1,0.510026621823718,280.51,Low Value - High Risk
15245,38,5,2095.0,0,0.18317051776157853,10475.0,High Value - Low Risk
15246,191,1,266.25,1,0.510106106182608,266.25,Low Value - High Risk
15247,113,2,620.06,1,0.4155362389981517,1240.12,Low Value - High Risk
15248,47,3,1893.93,0,0.32230444328439245,5681.79,High Value - Low Risk
15249,66,5,2577.54,0,0.18156566241174354,12887.7,High Value - Low Risk
15250,276,1,60.0,1,0.511255671780246,60.0,Low Value - High Risk
15251,50,10,9839.55,0,0.02830318337502484,98395.5,High Value - Low Risk
15252,57,3,1362.6299999999999,0,0.3248983201699672,4087.8899999999994,High Value - Low Risk
15253,39,3,1136.89,0,0.32600368471793056,3410.67,High Value - Low Risk
15254,182,2,787.99,1,0.41462683867091005,1575.98,Low Value - High Risk
15255,32,8,2815.17,0,0.06710301775723904,22521.36,High Value - Low Risk
15256,197,1,71.95,1,0.5111890697781666,71.95,Low Value - High Risk
15257,50,1,368.75,0,0.5095347663956992,368.75,Low Value - High Risk
15259,148,4,1182.3799999999999,1,0.2495537273733821,4729.5199999999995,High Value - Low Risk
15260,8,20,7377.46,0,0.0007328873678883786,147549.2,High Value - Low Risk
15261,17,3,1253.18,0,0.3254340133296162,3759.54,High Value - Low Risk
15262,16,2,239.87,0,0.417597219891929,479.74,Low Value - High Risk
15264,166,1,454.66,1,0.509055880793308,454.66,Low Value - High Risk
15265,240,2,1839.52,1,0.40894588192026005,3679.04,High Value - Low Risk
15266,15,4,732.91,0,0.25143594891522986,2931.64,High Value - Low Risk
15268,114,3,961.9,1,0.32686187968118086,2885.7,High Value - Low Risk
15269,16,2,816.56,0,0.41447217973232614,1633.12,Low Value - High Risk
15270,36,14,6145.37,0,0.007045298559089765,86035.18,High Value - Low Risk
15271,1,10,2146.95,0,0.03342393624951971,21469.5,High Value - Low Risk
15272,86,4,1309.01,0,0.24902514692728633,5236.04,High Value - Low Risk
15273,235,1,228.96,1,0.5103139559130213,228.96,Low Value - High Risk
15276,30,3,491.17,0,0.3291762068738448,1473.51,Low Value - Low Risk
15277,61,1,220.44,0,0.5103614448145308,220.44,Low Value - High Risk
15278,197,4,496.16,1,0.2524311571149476,1984.64,High Value - Low Risk
15279,16,4,1290.03,0,0.24910432577116975,5160.12,High Value - Low Risk
15280,124,2,284.4,1,0.417355675831103,568.8,Low Value - High Risk
15281,14,7,6211.42,0,0.08833346975517857,43479.94,High Value - Low Risk
15282,206,1,348.59,1,0.5096471411920439,348.59,Low Value - High Risk
15283,26,3,148.32999999999998,0,0.3308670065439747,444.98999999999995,Low Value - Low Risk
15284,136,1,24.75,1,0.5114521314159318,24.75,Low Value - High Risk
15285,43,1,94.92,0,0.51106104791239,94.92,Low Value - High Risk
15287,15,3,369.34000000000003,0,0.32977653781127025,1108.02,Low Value - Low Risk
15288,1,6,1574.51,0,0.13504532409991868,9447.06,High Value - Low Risk
15289,94,2,653.31,1,0.41535613260537524,1306.62,Low Value - High Risk
15290,29,8,2553.06,0,0.06746992545780194,20424.48,High Value - Low Risk
15291,9,26,9178.26,0,7.485137827968754e-05,238634.76,High Value - Low Risk
15293,301,1,247.5,1,0.5102106167457644,247.5,Low Value - High Risk
15294,46,1,233.35,0,0.5102894867936254,233.35,Low Value - High Risk
15295,290,1,207.04,1,0.5104361335532286,207.04,Low Value - High Risk
15296,56,6,6650.17,0,0.12235900850191612,39901.020000000004,High Value - Low Risk
15298,2,12,4659.47,0,0.015249292922275802,55913.64,High Value - Low Risk
15299,8,6,3484.5299999999997,0,0.13014591291740904,20907.18,High Value - Low Risk
15301,4,6,2533.09,0,0.1325672894088537,15198.54,High Value - Low Risk
15302,366,1,308.0,1,0.5098733928351036,308.0,Low Value - High Risk
15303,201,2,650.16,1,0.4153731943474043,1300.32,Low Value - High Risk
15304,4,2,225.15,0,0.4176770742832101,450.3,Low Value - High Risk
15305,191,1,93.6,1,0.5110684048897144,93.6,Low Value - High Risk
15306,136,6,2310.38,1,0.13313956156026985,13862.28,High Value - Low Risk
15309,246,4,797.96,1,0.2511629598997781,3191.84,High Value - Low Risk
15310,114,1,1634.6399999999999,1,0.5024770483470882,1634.6399999999999,Low Value - High Risk
15311,1,121,55942.74,0,1.0107498217752403e-20,6769071.54,High Value - Low Risk
15312,19,8,2005.34,0,0.0682426512472431,16042.72,High Value - Low Risk
15314,49,2,492.48,0,0.4162275148783995,984.96,Low Value - High Risk
15317,313,1,129.75,1,0.5108669223118423,129.75,Low Value - High Risk
15321,73,9,3961.42,0,0.046031888750859624,35652.78,High Value - Low Risk
15322,112,1,711.18,1,0.5076258734093486,711.18,Low Value - High Risk
15323,198,3,434.6,1,0.3294548926759658,1303.8000000000002,Low Value - Low Risk
15324,337,1,140.22,1,0.5108085669444118,140.22,Low Value - High Risk
15325,31,7,1439.72,0,0.09728839545704111,10078.04,High Value - Low Risk
15326,245,4,1388.81,1,0.24869242944373823,5555.24,High Value - Low Risk
15328,43,1,107.24,0,0.5109923825600517,107.24,Low Value - High Risk
15329,10,8,1909.1299999999999,0,0.0683792288692648,15273.039999999999,High Value - Low Risk
15331,135,3,767.91,1,0.3278146118041739,2303.73,High Value - Low Risk
15332,2,6,4892.68,0,0.1266313376327768,29356.08,High Value - Low Risk
15336,37,1,240.5,0,0.510249633794351,240.5,Low Value - High Risk
15337,47,1,373.02,0,0.5095109646654833,373.02,Low Value - High Risk
15338,313,1,277.93,1,0.5100410026219844,277.93,Low Value - High Risk
15339,57,5,1246.95,0,0.1860176273332758,6234.75,High Value - Low Risk
15340,197,1,105.5,1,0.5110020804515887,105.5,Low Value - High Risk
15341,85,1,382.2,0,0.5094597935867415,382.2,Low Value - High Risk
15346,61,2,343.7,0,0.4170340764438137,687.4,Low Value - High Risk
15347,2,4,1162.0,0,0.2496388677354259,4648.0,High Value - Low Risk
15350,9,2,547.6,0,0.41592881362573364,1095.2,Low Value - High Risk
15351,5,4,1770.23,0,0.24710625167859657,7080.92,High Value - Low Risk
15352,184,1,111.15,1,0.5109705901414205,111.15,Low Value - High Risk
15353,3,6,2336.0,0,0.13307362252457913,14016.0,High Value - Low Risk
15354,239,3,284.4,1,0.3301954179798373,853.1999999999999,Low Value - Low Risk
15356,4,4,664.66,0,0.25172257880866955,2658.64,High Value - Low Risk
15358,1,22,8703.21,0,0.0003371375364820203,191470.62,High Value - Low Risk
15359,298,8,181.35,1,0.07087543267190742,1450.8,Low Value - Low Risk
15361,162,3,270.15,1,0.330265718035111,810.4499999999999,Low Value - Low Risk
15362,84,2,613.08,0,0.41557405066606856,1226.16,Low Value - High Risk
15363,8,2,678.11,0,0.41522181233086347,1356.22,Low Value - High Risk
15365,39,6,2242.81,0,0.1333136013471797,13456.86,High Value - Low Risk
15366,45,5,1786.57,0,0.18420206165711314,8932.85,High Value - Low Risk
15367,54,7,3203.74,0,0.09388721929057386,22426.18,High Value - Low Risk
15368,30,1,275.8,0,0.5100528751289605,275.8,Low Value - High Risk
15369,128,11,6251.26,1,0.021254631130552107,68763.86,High Value - Low Risk
15370,46,1,1352.96,0,0.5040476837538447,1352.96,Low Value - High Risk
15371,298,1,59.4,1,0.5112590158033067,59.4,Low Value - High Risk
15372,86,7,4009.66,0,0.09236909149864649,28067.62,High Value - Low Risk
15373,7,6,1002.93,0,0.1365414482237273,6017.58,High Value - Low Risk
15374,260,1,139.32,1,0.5108135831767037,139.32,Low Value - High Risk
15375,326,1,60.96,1,0.5112503213412534,60.96,Low Value - High Risk
15377,18,4,1211.75,0,0.2494310640974206,4847.0,High Value - Low Risk
15378,98,2,246.5,1,0.4175612542776087,493.0,Low Value - High Risk
15379,36,1,1174.55,0,0.50504245077808,1174.55,Low Value - High Risk
15380,1,7,1788.8,0,0.09660672978693417,12521.6,High Value - Low Risk
15381,59,3,1293.72,0,0.32523554063881355,3881.16,High Value - Low Risk
15382,10,6,7777.84,0,0.11968351016194474,46667.04,High Value - Low Risk
15384,17,2,1385.3799999999999,0,0.4113965138263298,2770.7599999999998,High Value - High Risk
15385,28,2,625.2,0,0.4155083955116772,1250.4,Low Value - High Risk
15387,128,1,468.65,1,0.5089778951482927,468.65,Low Value - High Risk
15389,36,4,2233.8,0,0.24518761407779951,8935.2,High Value - Low Risk
15390,32,2,1216.66,0,0.4123080890968101,2433.32,High Value - High Risk
15391,220,1,289.87,1,0.509974449486217,289.87,Low Value - High Risk
15392,10,3,1376.09,0,0.32483247300362467,4128.2699999999995,High Value - Low Risk
15393,203,3,659.48,1,0.32834775727263166,1978.44,High Value - Low Risk
15394,31,7,3103.2599999999998,0,0.09407805596944367,21722.82,High Value - Low Risk
15396,219,1,508.2,1,0.5087574258735287,508.2,Low Value - High Risk
15400,56,3,586.1,0,0.3287088147756049,1758.3000000000002,High Value - Low Risk
15401,88,2,216.95,0,0.4177215602594931,433.9,Low Value - High Risk
15402,23,4,1203.77,0,0.2494643884403252,4815.08,High Value - Low Risk
15403,127,2,170.88,1,0.41797152036801666,341.76,Low Value - High Risk
15404,11,1,257.06,0,0.5101573304042495,257.06,Low Value - High Risk
15405,212,1,310.74,1,0.5098581200000033,310.74,Low Value - High Risk
15406,89,2,465.16,0,0.4163755877398006,930.32,Low Value - High Risk
15409,357,1,131.25,1,0.5108585619621554,131.25,Low Value - High Risk
15410,204,2,1234.88,1,0.41220961938488376,2469.76,High Value - High Risk
15413,327,5,6798.72,1,0.1679916285070703,33993.6,High Value - Low Risk
15416,114,3,588.5,1,0.3286970026579672,1765.5,High Value - Low Risk
15418,61,2,449.42,0,0.4164609045071273,898.84,Low Value - High Risk
15420,70,6,743.0,0,0.13722642447717298,4458.0,High Value - Low Risk
15421,21,6,2854.98,0,0.13174384967058864,17129.88,High Value - Low Risk
15422,15,5,1522.27,0,0.18508958640647546,7611.35,High Value - Low Risk
15423,217,2,223.39000000000001,1,0.4176866223798702,446.78000000000003,Low Value - High Risk
15424,99,1,214.44,1,0.5103948875907439,214.44,Low Value - High Risk
15425,36,4,1941.12,0,0.2463977949610245,7764.48,High Value - Low Risk
15426,5,5,1134.85,0,0.18639651789068598,5674.25,High Value - Low Risk
15428,23,3,668.97,0,0.32830107766852357,2006.91,High Value - Low Risk
15430,103,2,954.75,1,0.4137243496566253,1909.5,High Value - High Risk
15431,138,1,153.24,1,0.5107359985408995,153.24,Low Value - High Risk
15432,177,1,149.57,1,0.5107564537359006,149.57,Low Value - High Risk
15434,10,6,1525.58,0,0.13517285613761879,9153.48,High Value - Low Risk
15437,276,1,193.29,1,0.5105127726328108,193.29,Low Value - High Risk
15439,40,4,1269.05,0,0.24919186758673448,5076.2,High Value - Low Risk
15441,32,3,1254.21,0,0.3254289699567985,3762.63,High Value - Low Risk
15443,110,7,1900.64,1,0.09638923814726293,13304.480000000001,High Value - Low Risk
15445,226,1,171.0,1,0.5106370104964986,171.0,Low Value - High Risk
15446,12,3,399.75,0,0.32962663704504225,1199.25,Low Value - Low Risk
15447,163,4,337.71,1,0.2530986771512434,1350.84,Low Value - Low Risk
15448,310,1,294.17,1,0.5099504813522765,294.17,Low Value - High Risk
15451,70,2,226.86,0,0.417667797498404,453.72,Low Value - High Risk
15452,26,3,1256.63,0,0.3254171206380969,3769.8900000000003,High Value - Low Risk
15454,254,1,126.89,1,0.5108828626950624,126.89,Low Value - High Risk
15455,233,1,38.25,1,0.5113768919701652,38.25,Low Value - High Risk
15456,39,7,1656.93,0,0.09686373606748777,11598.51,High Value - Low Risk
15458,38,1,208.8,0,0.5104263237155496,208.8,Low Value - High Risk
15459,53,2,202.82999999999998,0,0.41779816607804604,405.65999999999997,Low Value - High Risk
15461,96,2,429.7,1,0.4165678014455584,859.4,Low Value - High Risk
15462,81,1,502.45,0,0.5087894791423025,502.45,Low Value - High Risk
15465,5,15,5281.53,0,0.004953377274107241,79222.95,High Value - Low Risk
15466,25,3,1225.93,0,0.32556745705743795,3677.79,High Value - Low Risk
15468,28,1,962.97,0,0.5062221125822753,962.97,Low Value - High Risk
15469,74,1,335.7,0,0.5097189914320283,335.7,Low Value - High Risk
15470,211,1,63.419999999999995,1,0.5112366108295715,63.419999999999995,Low Value - High Risk
15471,16,2,837.53,0,0.4143586728544209,1675.06,High Value - High Risk
15473,80,1,274.8,0,0.5100584490719864,274.8,Low Value - High Risk
15474,231,1,150.35,1,0.5107521063132722,150.35,Low Value - High Risk
15476,16,4,2209.98,0,0.24528595545845883,8839.92,High Value - Low Risk
15477,285,1,368.4,1,0.5095367173552768,368.4,Low Value - High Risk
15478,211,1,583.56,1,0.5083373263882666,583.56,Low Value - High Risk
15479,369,1,147.4,1,0.5107685484800356,147.4,Low Value - High Risk
15480,101,4,5373.5,1,0.2324593815809991,21494.0,High Value - Low Risk
15481,37,1,1993.34,0,0.5004768860996521,1993.34,High Value - High Risk
15482,22,7,3537.6,0,0.09325562539701548,24763.2,High Value - Low Risk
15483,21,6,592.56,0,0.1376241877653376,3555.3599999999997,High Value - Low Risk
15484,176,2,1061.69,1,0.41314590507490184,2123.38,High Value - High Risk
15485,9,5,3186.01,0,0.1795576081461462,15930.050000000001,High Value - Low Risk
15486,163,1,102.0,1,0.5110215876795885,102.0,Low Value - High Risk
15487,315,1,231.32,1,0.5103008016772947,231.32,Low Value - High Risk
15488,92,4,340.6,1,0.25308649168239516,1362.4,Low Value - Low Risk
15489,36,5,1285.33,0,0.18588804209348994,6426.65,High Value - Low Risk
15490,66,1,210.85,0,0.5104148974740386,210.85,Low Value - High Risk
15493,25,4,2168.27,0,0.2454582202045014,8673.08,High Value - Low Risk
15494,114,3,2422.02,1,0.31973704044916396,7266.0599999999995,High Value - Low Risk
15495,15,1,246.5,0,0.5102161906174758,246.5,Low Value - High Risk
15496,267,1,146.14,1,0.5107755712289097,146.14,Low Value - High Risk
15497,18,7,7395.19,0,0.08623014287861319,51766.329999999994,High Value - Low Risk
15498,2,19,12633.18,0,0.0009469187501604968,240030.42,High Value - Low Risk
15499,359,1,158.65,1,0.5107058451770028,158.65,Low Value - High Risk
15501,40,2,399.95,0,0.41672908322237096,799.9,Low Value - High Risk
15502,4,5,3548.34,0,0.17837012131318183,17741.7,High Value - Low Risk
15503,362,1,116.26,1,0.510942109449619,116.26,Low Value - High Risk
15504,156,3,349.87,1,0.32987252994400346,1049.6100000000001,Low Value - Low Risk
15506,17,3,1058.25,0,0.32638921118613046,3174.75,High Value - Low Risk
15509,16,1,152.41,0,0.5107406246508195,152.41,Low Value - High Risk
15512,26,2,210.57999999999998,0,0.41775611919199107,421.15999999999997,Low Value - High Risk
15513,1,18,12992.33,0,0.0013643696615422143,233861.94,High Value - Low Risk
15514,15,7,2368.34,0,0.09548445008092851,16578.38,High Value - Low Risk
15515,23,1,171.81,0,0.5106324958191183,171.81,Low Value - High Risk
15518,15,7,2268.44,0,0.09567707117220393,15879.08,High Value - Low Risk
15519,19,2,344.61,0,0.41702914182531087,689.22,Low Value - High Risk
15521,36,8,4098.04,0,0.06533380207980685,32784.32,High Value - Low Risk
15523,24,15,16847.18,0,0.0038313879423944775,252707.7,High Value - Low Risk
15524,242,1,151.4,1,0.5107462540110116,151.4,Low Value - High Risk
15525,9,2,430.78000000000003,0,0.41656194684616565,861.5600000000001,Low Value - High Risk
15527,30,15,3126.36,0,0.005196037653983296,46895.4,High Value - Low Risk
15529,2,2,1116.72,0,0.41284833794044423,2233.44,High Value - High Risk
15530,148,1,311.37,1,0.5098546083601325,311.37,Low Value - High Risk
15532,12,6,2174.12,0,0.13349072319737187,13044.72,High Value - Low Risk
15534,361,1,162.25,1,0.5106857800487858,162.25,Low Value - High Risk
15535,40,2,541.47,0,0.41596202971236756,1082.94,Low Value - High Risk
15536,45,1,259.09,0,0.5101460153877534,259.09,Low Value - High Risk
15538,173,6,3358.4,1,0.13046473279046608,20150.4,High Value - Low Risk
15540,11,1,247.38,0,0.5102112856105039,247.38,Low Value - High Risk
15542,148,3,855.71,1,0.32738322829226074,2567.13,High Value - Low Risk
15543,95,1,114.4,1,0.5109524762067266,114.4,Low Value - High Risk
15544,8,12,4615.72,0,0.015263953724192543,55388.64,High Value - Low Risk
15545,7,1,135.33,0,0.5108358217802881,135.33,Low Value - High Risk
15546,242,2,1079.1000000000001,1,0.41305175602987426,2158.2000000000003,High Value - High Risk
15547,12,12,5146.45,0,0.015087037066633628,61757.399999999994,High Value - Low Risk
15548,231,1,158.09,1,0.5107089664160709,158.09,Low Value - High Risk
15549,57,5,652.7,0,0.18803293472681532,3263.5,High Value - Low Risk
15550,14,8,1635.42,0,0.06876916797143275,13083.36,High Value - Low Risk
15551,30,6,1243.75,0,0.1359094022424057,7462.5,High Value - Low Risk
15552,259,1,162.4,1,0.5106849440010292,162.4,Low Value - High Risk
15555,1,22,7267.83,0,0.0003481021090530257,159892.26,High Value - Low Risk
15558,275,1,202.67999999999998,1,0.510460435161934,202.67999999999998,Low Value - High Risk
15559,204,1,1109.4,1,0.5054057004301226,1109.4,Low Value - High Risk
15560,33,2,153.52,0,0.4180657207461073,307.04,Low Value - High Risk
15561,19,4,1133.8,0,0.24975670922775164,4535.2,High Value - Low Risk
15562,60,2,536.88,0,0.41598690163754937,1073.76,Low Value - High Risk
15563,150,3,1459.02,1,0.3244269270795626,4377.0599999999995,High Value - Low Risk
15564,99,2,70.74000000000001,1,0.4185149910502262,141.48000000000002,Low Value - High Risk
15566,28,2,227.87,0,0.4176623182552146,455.74,Low Value - High Risk
15569,26,5,2207.74,0,0.18279457898966342,11038.699999999999,High Value - Low Risk
15570,5,14,5105.32,0,0.007209454499656223,71474.48,High Value - Low Risk
15571,22,10,3241.92,0,0.03264383348344969,32419.2,High Value - Low Risk
15572,16,3,1431.78,0,0.32456010764488824,4295.34,High Value - Low Risk
15573,254,3,597.23,1,0.32865403790733755,1791.69,High Value - Low Risk
15574,8,3,774.84,0,0.3277805523832686,2324.52,High Value - Low Risk
15575,255,1,30.1,1,0.5114223143641231,30.1,Low Value - High Risk
15577,359,2,137.15,1,0.41815455457391576,274.3,Low Value - High Risk
15579,19,3,923.03,0,0.32705266562655655,2769.09,High Value - Low Risk
15580,12,8,1375.39,0,0.06914152464059334,11003.12,High Value - Low Risk
15581,2,26,4076.97,0,8.387090110411888e-05,106001.22,High Value - Low Risk
15583,12,1,95.96000000000001,0,0.5110552515026383,95.96000000000001,Low Value - High Risk
15584,35,2,547.34,0,0.4159302224491392,1094.68,Low Value - High Risk
15586,228,3,1139.1,1,0.3259928537619948,3417.2999999999997,High Value - Low Risk
15587,28,3,608.4,0,0.32859906886205525,1825.1999999999998,High Value - Low Risk
15588,313,1,579.6,1,0.5083594019779819,579.6,Low Value - High Risk
15590,18,5,1496.6,0,0.18517596263387423,7483.0,High Value - Low Risk
15591,218,3,217.9,1,0.3305235497860592,653.7,Low Value - Low Risk
15595,123,1,357.59999999999997,1,0.5095969182506003,357.59999999999997,Low Value - High Risk
15596,1,5,1723.45,0,0.18441371997983586,8617.25,High Value - Low Risk
15597,211,1,238.8,1,0.5102591093444651,238.8,Low Value - High Risk
15598,63,1,307.34,0,0.50987707169044,307.34,Low Value - High Risk
15599,81,1,488.32,0,0.5088682462587301,488.32,Low Value - High Risk
15600,64,4,1199.31,0,0.2494830146185062,4797.24,High Value - Low Risk
15601,8,17,8183.56,0,0.0022050984328663903,139120.52000000002,High Value - Low Risk
15602,4,8,1932.6399999999999,0,0.06834583121959237,15461.119999999999,High Value - Low Risk
15603,284,1,40.0,1,0.511367138670861,40.0,Low Value - High Risk
15605,9,5,738.57,0,0.18774068611432948,3692.8500000000004,High Value - Low Risk
15606,26,8,2310.83,0,0.06781065850140522,18486.64,High Value - Low Risk
15607,179,8,1604.21,1,0.06881376166743224,12833.68,High Value - Low Risk
15608,51,1,692.3,0,0.507731127206204,692.3,Low Value - High Risk
15611,19,13,1405.83,0,0.011329548504029245,18275.79,High Value - Low Risk
15613,246,1,433.71999999999997,1,0.5091726075887669,433.71999999999997,Low Value - High Risk
15614,73,4,3147.36,0,0.24143608126962,12589.44,High Value - Low Risk
15615,26,24,10974.23,0,0.00015181994592456438,263381.52,High Value - Low Risk
15616,74,1,317.11,0,0.5098226133743328,317.11,Low Value - High Risk
15617,32,3,828.55,0,0.32751664109184103,2485.6499999999996,High Value - Low Risk
15620,45,1,389.18,0,0.5094208855967615,389.18,Low Value - High Risk
15622,63,8,4143.05,0,0.06527252300782259,33144.4,High Value - Low Risk
15623,29,7,2136.02,0,0.09593293084462824,14952.14,High Value - Low Risk
15625,12,5,1702.1399999999999,0,0.1844852206217703,8510.699999999999,High Value - Low Risk
15626,57,1,391.71999999999997,0,0.5094067270734923,391.71999999999997,Low Value - High Risk
15627,93,2,566.9,1,0.41582423941788776,1133.8,Low Value - High Risk
15628,2,9,2782.02,0,0.04720096891429245,25038.18,High Value - Low Risk
15629,86,4,2240.9,0,0.24515830672598396,8963.6,High Value - Low Risk
15630,280,1,295.05,1,0.5099455762401528,295.05,Low Value - High Risk
15631,278,1,596.67,1,0.5082642425756411,596.67,Low Value - High Risk
15633,145,13,4335.96,1,0.010620385474425058,56367.48,High Value - Low Risk
15634,19,1,311.1,0,0.5098561133487677,311.1,Low Value - High Risk
15635,31,1,100.35,0,0.5110307839325777,100.35,Low Value - High Risk
15636,73,2,719.82,0,0.41499593354736924,1439.64,Low Value - High Risk
15637,49,4,574.23,0,0.25210269200468244,2296.92,High Value - Low Risk
15638,14,6,2265.2,0,0.13325591019499122,13591.199999999999,High Value - Low Risk
15639,87,2,639.76,0,0.41542952661878896,1279.52,Low Value - High Risk
15640,8,15,11411.92,0,0.00432306993190494,171178.8,High Value - Low Risk
15641,32,8,3458.35,0,0.06621051348703279,27666.8,High Value - Low Risk
15642,365,1,105.77999999999999,1,0.5110005198719003,105.77999999999999,Low Value - High Risk
15645,50,2,443.16,0,0.4164948374716794,886.32,Low Value - High Risk
15646,8,3,526.97,0,0.3289999042111568,1580.91,Low Value - Low Risk
15647,51,1,169.0,0,0.5106481578406213,169.0,Low Value - High Risk
15649,3,3,1354.35,0,0.32493882989020323,4063.0499999999997,High Value - Low Risk
15650,157,2,553.88,1,0.4158947855393034,1107.76,Low Value - High Risk
15651,56,2,612.76,0,0.4155757841761099,1225.52,Low Value - High Risk
15652,23,4,1068.2,0,0.2500309804885719,4272.8,High Value - Low Risk
15658,8,4,1399.37,0,0.24864842295182585,5597.48,High Value - Low Risk
15659,22,2,226.04,0,0.4176722460078244,452.08,Low Value - High Risk
15660,1,7,1212.13,0,0.09773512971268478,8484.91,High Value - Low Risk
15661,15,6,906.15,0,0.1367961491544157,5436.9,High Value - Low Risk
15662,297,2,283.73,1,0.4173593098182964,567.46,Low Value - High Risk
15664,85,3,867.6,0,0.32732483213096203,2602.8,High Value - Low Risk
15665,47,3,1764.86,0,0.3229335819493438,5294.58,High Value - Low Risk
15666,108,2,632.9399999999999,1,0.4154664687891091,1265.8799999999999,Low Value - High Risk
15670,192,1,152.15,1,0.5107420737933076,152.15,Low Value - High Risk
15672,361,1,45.3,1,0.5113376000544855,45.3,Low Value - High Risk
15673,87,5,3478.09,0,0.17859987458530835,17390.45,High Value - Low Risk
15674,53,8,4501.63,0,0.0647862390272538,36013.04,High Value - Low Risk
15675,40,1,218.35,0,0.510373094058787,218.35,Low Value - High Risk
15677,57,2,648.4,0,0.4153827273455907,1296.8,Low Value - High Risk
15678,31,2,1473.24,0,0.4109220563399868,2946.48,High Value - Low Risk
15680,2,8,3173.9,0,0.06660386021716604,25391.2,High Value - Low Risk
15681,15,9,1563.54,0,0.048438395435391975,14071.86,High Value - Low Risk
15682,235,2,318.24,1,0.4171721440425383,636.48,Low Value - High Risk
15683,109,1,330.79,1,0.5097463601922391,330.79,Low Value - High Risk
15684,183,3,173.95,1,0.3307405034182008,521.8499999999999,Low Value - Low Risk
15685,86,1,55.980000000000004,0,0.5112780767155013,55.980000000000004,Low Value - High Risk
15686,56,1,90.0,0,0.5110884693489458,90.0,Low Value - High Risk
15688,54,1,190.57,0,0.5105279331777544,190.57,Low Value - High Risk
15689,253,1,266.93,1,0.510102315916195,266.93,Low Value - High Risk
15691,30,3,434.5,0,0.3294553854210882,1303.5,Low Value - Low Risk
15693,295,1,37.5,1,0.51138107195293,37.5,Low Value - High Risk
15694,1,12,4331.41,0,0.015359565814503127,51976.92,High Value - Low Risk
15695,233,2,721.06,1,0.4149892189249,1442.12,Low Value - High Risk
15696,59,5,1170.11,0,0.1862772773359751,5850.549999999999,High Value - Low Risk
15697,325,1,246.75,1,0.510214797149786,246.75,Low Value - High Risk
15698,260,1,46.2,1,0.5113325840551554,46.2,Low Value - High Risk
15702,112,2,140.39,1,0.41813697189193366,280.78,Low Value - High Risk
15704,138,2,1441.04,1,0.4110959220998268,2882.08,High Value - Low Risk
15708,5,3,969.19,0,0.32682610448946625,2907.57,High Value - Low Risk
15709,225,1,194.6,1,0.5105054710399254,194.6,Low Value - High Risk
15710,53,1,898.87,0,0.5065794883081297,898.87,Low Value - High Risk
15711,192,2,420.25,1,0.4166190301939174,840.5,Low Value - High Risk
15712,15,7,2400.05,0,0.09542338135147607,16800.350000000002,High Value - Low Risk
15713,2,3,654.09,0,0.3283742712242699,1962.27,High Value - Low Risk
15714,89,3,453.93,0,0.3293596520846299,1361.79,Low Value - Low Risk
15715,191,5,658.02,1,0.18801481856869479,3290.1,High Value - Low Risk
15716,5,8,1913.55,0,0.06837294878660469,15308.4,High Value - Low Risk
15717,57,4,456.7,0,0.2525972855807987,1826.8,High Value - Low Risk
15718,176,1,293.79,1,0.5099525994682831,293.79,Low Value - High Risk
15719,17,18,5165.9,0,0.0016241737883961153,92986.2,High Value - Low Risk
15720,186,1,140.49,1,0.5108070620742996,140.49,Low Value - High Risk
15722,81,6,3022.79,0,0.13131629116374904,18136.739999999998,High Value - Low Risk
15723,47,3,740.0,0,0.32795180164792637,2220.0,High Value - Low Risk
15724,36,1,92.6,0,0.5110739783541923,92.6,Low Value - High Risk
15726,26,1,321.91,0,0.5097958579237154,321.91,Low Value - High Risk
15727,23,8,4212.65,0,0.06517787101230507,33701.2,High Value - Low Risk
